N,U,5050,EURINR 02 Dec 2022 CE 77.0000,XX,02-12-2022 14:30,CE,77, ,EURINR,EURINR 02 Dec 2022 CE 77.0000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5051,EURINR 02 Dec 2022 PE 77.0000,XX,02-12-2022 14:30,PE,77, ,EURINR,EURINR 02 Dec 2022 PE 77.0000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5052,EURINR 02 Dec 2022 CE 77.2500,XX,02-12-2022 14:30,CE,77.25, ,EURINR,EURINR 02 Dec 2022 CE 77.2500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5053,EURINR 02 Dec 2022 PE 77.2500,XX,02-12-2022 14:30,PE,77.25, ,EURINR,EURINR 02 Dec 2022 PE 77.2500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5054,EURINR 02 Dec 2022 CE 77.5000,XX,02-12-2022 14:30,CE,77.5, ,EURINR,EURINR 02 Dec 2022 CE 77.5000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5055,EURINR 02 Dec 2022 PE 77.5000,XX,02-12-2022 14:30,PE,77.5, ,EURINR,EURINR 02 Dec 2022 PE 77.5000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5056,EURINR 02 Dec 2022 CE 77.7500,XX,02-12-2022 14:30,CE,77.75, ,EURINR,EURINR 02 Dec 2022 CE 77.7500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5057,EURINR 02 Dec 2022 PE 77.7500,XX,02-12-2022 14:30,PE,77.75, ,EURINR,EURINR 02 Dec 2022 PE 77.7500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5058,EURINR 02 Dec 2022 CE 78.0000,XX,02-12-2022 14:30,CE,78, ,EURINR,EURINR 02 Dec 2022 CE 78.0000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5059,EURINR 02 Dec 2022 PE 78.0000,XX,02-12-2022 14:30,PE,78, ,EURINR,EURINR 02 Dec 2022 PE 78.0000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5060,EURINR 02 Dec 2022 CE 78.2500,XX,02-12-2022 14:30,CE,78.25, ,EURINR,EURINR 02 Dec 2022 CE 78.2500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5061,EURINR 02 Dec 2022 PE 78.2500,XX,02-12-2022 14:30,PE,78.25, ,EURINR,EURINR 02 Dec 2022 PE 78.2500,1,Y,0,1,02-Dec-22,EURINR,0.0025
