N,C,7936,AVANTIFEED,EQ,01-01-1980 00:00,XX,0,A,INE383A01012,AVANTI FEEDS LIMITED,1,Y,204778,1,,AVANTIFEED,0.05
N,C,8827,AVROIND,EQ,01-01-1980 00:00,XX,0,Z,INE414B01021,AVRO INDIA LIMITED,1,Y,329858,1,,AVROIND,0.05
N,C,14008,AVTNPL,EQ,01-01-1980 00:00,XX,0,C,INE686A01026,AVT NATURAL PRODUCTS LTD,1,Y,932283,1,,AVTNPL,0.05
N,C,1797,AWHCL,EQ,01-01-1980 00:00,XX,0,D,INE09N301011,ANTONY WASTE HDG CELL LTD,1,Y,307312,1,,AWHCL,0.05
N,C,8110,AWL,EQ,01-01-1980 00:00,XX,0,Z,INE388Y01029,ADANI WILMAR LIMITED,1,Y,135167,1,,AWL,0.05
N,C,5900,AXISBANK,EQ,01-01-1980 00:00,XX,0,E,INE295A01018,AXIS BANK LIMITED,1,Y,122855,1,,AXISBANK,0.05
N,C,1044,AXISBNKETF,EQ,01-01-1980 00:00,XX,0,A,INE053A01029,AXISAMC - AXISBNKETF,1,Y,88886,1,,AXISBNKETF,0.01
N,C,3530,AXISBPSETF,EQ,01-01-1980 00:00,XX,0,A,INE195A01028,AXISAMC - AXISBPSETF,1,Y,9218176,1,,AXISBPSETF,0.01
N,C,9436,AXISCADES,EQ,01-01-1980 00:00,XX,0,Z,INE665L01035,AXISCADES TECH LTD,1,Y,542151,1,,AXISCADES,0.05
N,C,5732,AXISCETF,EQ,01-01-1980 00:00,XX,0,Z,INE291A01017,AXISAMC - AXISCETF,1,Y,94974,1,,AXISCETF,0.01
N,C,20532,AXISGOLD,EQ,01-01-1980 00:00,XX,0,A,INE966A01022,AXIS MF - AXIS GOLD ETF,1,Y,2352912,1,,AXISGOLD,0.01
