M,D,242730,LEAD 31 Oct 2022,  ,31-10-2022 23:59,XX,0,B,,LEAD,5,Y,100,1,31-Oct-22,LEAD,0.05
M,D,247399,MCXBULLDEX 23 Dec 2022,  ,23-12-2022 23:59,XX,0,D,,MCX iCOMDEX BULLION FUT,50,Y,4000,1,23-Dec-22,MCXBULLDEX,1
M,D,243270,MCXBULLDEX 23 Sep 2022,  ,23-09-2022 23:59,XX,0,A,,MCX iCOMDEX BULLION FUT,50,Y,4000,1,23-Sep-22,MCXBULLDEX,1
M,D,246082,MCXBULLDEX 24 Nov 2022,  ,24-11-2022 23:59,XX,0,C,,MCX iCOMDEX BULLION FUT,50,Y,4000,1,24-Nov-22,MCXBULLDEX,1
M,D,245002,MCXBULLDEX 25 Oct 2022,  ,25-10-2022 23:59,XX,0,B,,MCX iCOMDEX BULLION FUT,50,Y,4000,1,25-Oct-22,MCXBULLDEX,1
M,D,246607,MCXENRGDEX 08 Dec 2022,  ,08-12-2022 23:59,XX,0,C,,MCX iCOMDEX ENERGY FUT,125,Y,10000,1,08-Dec-22,MCXENRGDEX,1
M,D,245469,MCXENRGDEX 09 Nov 2022,  ,09-11-2022 23:59,XX,0,B,,MCX iCOMDEX ENERGY FUT,125,Y,10000,1,09-Nov-22,MCXENRGDEX,1
M,D,243804,MCXENRGDEX 10 Oct 2022,  ,10-10-2022 23:59,XX,0,A,,MCX iCOMDEX ENERGY FUT,125,Y,10000,1,10-Oct-22,MCXENRGDEX,1
M,D,244570,MCXMETLDEX 19 Oct 2022,  ,19-10-2022 23:59,XX,0,B,,MCX iCOMDEX BASEMETAL FUT,50,Y,4000,1,19-Oct-22,MCXMETLDEX,1
M,D,247105,MCXMETLDEX 21 Dec 2022,  ,21-12-2022 23:59,XX,0,D,,MCX iCOMDEX BASEMETAL FUT,50,Y,4000,1,21-Dec-22,MCXMETLDEX,1
M,D,245897,MCXMETLDEX 21 Nov 2022,  ,21-11-2022 23:59,XX,0,C,,MCX iCOMDEX BASEMETAL FUT,50,Y,4000,1,21-Nov-22,MCXMETLDEX,1
M,D,243092,MCXMETLDEX 21 Sep 2022,  ,21-09-2022 23:59,XX,0,A,,MCX iCOMDEX BASEMETAL FUT,50,Y,4000,1,21-Sep-22,MCXMETLDEX,1
